id,first_name,last_name,bats,throws,weight,height,debut,final_game,birth_year,birth_month,birth_day,birth_city,birth_state,birth_country
16123,Bob,Roselli,R,R,185,71,1955-08-16,1962-09-29,1931,12,10,"San Francisco",CA,USA
16124,Dave,Rosello,R,R,160,71,1972-09-10,1981-10-05,1950,6,26,Mayaguez,,P.R.
16125,James,Roseman,R,R,167,67,1882-05-01,1890-08-25,1856,7,4,Brooklyn,NY,USA
16127,Al,Rosen,R,R,180,70,1947-09-10,1956-09-30,1924,2,29,Spartanburg,SC,USA
16129,Goody,Rosen,L,L,160,69,1937-09-14,1946-09-26,1912,8,28,Toronto,ON,CAN
16130,Harry,Rosenberg,R,R,180,70,1930-07-15,1930-09-20,1908,6,22,"San Francisco",CA,USA
16132,Larry,Rosenthal,L,L,190,72,1936-06-20,1945-06-22,1910,5,21,"St. Paul",MN,USA
16133,Lou,Rosenberg,R,R,155,67,1923-05-22,1923-07-16,1904,3,5,"San Francisco",CA,USA
16134,Max,Rosenfeld,R,R,175,68,1931-04-21,1933-05-13,1902,12,23,"New York",NY,USA
16135,Simon,Rosenthal,L,L,165,69,1925-09-08,1926-09-26,1903,11,13,Boston,MA,USA
16136,Steve,Rosenberg,L,L,186,72,1988-06-04,1991-05-26,1964,10,31,Brooklyn,NY,USA
16138,Wayne,Rosenthal,R,R,220,77,1991-06-26,1992-04-14,1965,2,19,Brooklyn,NY,USA
16139,Pete,Rose,B,R,192,71,1963-04-08,1986-08-17,1941,4,14,Cincinnati,OH,USA
16140,Pete,Rose,L,R,180,73,1997-09-01,1997-09-28,1969,11,16,Cincinnati,OH,USA
16141,Bunny,Roser,L,L,175,71,1922-08-24,1922-09-22,1901,11,15,"St. Louis",MO,USA
16142,Steve,Roser,R,R,220,76,1944-05-05,1946-06-29,1918,1,25,Rome,NY,USA
16144,John,Roskos,R,R,198,71,1998-04-20,2000-05-14,1974,11,19,Victorville,CA,USA
16145,Bob,Ross,R,L,165,72,1950-06-16,1956-05-08,1928,11,2,Fullerton,CA,USA
16146,Buster,Ross,L,L,195,73,1924-06-15,1926-05-13,1903,3,11,Kuttawa,KY,USA
16147,Buck,Ross,R,R,170,74,1936-05-07,1945-09-10,1915,2,3,Norwood,NC,USA
16148,Chet,Ross,R,R,195,73,1939-09-13,1944-08-04,1917,4,1,Buffalo,NY,USA
16149,Cliff,Ross,L,L,195,76,1954-09-11,1954-09-20,1928,8,3,Philadelphia,PA,USA
16153,Don,Ross,R,R,185,73,1938-04-19,1946-09-22,1914,7,16,Pasadena,CA,USA
16154,Joe,Rosselli,R,L,170,73,1995-04-30,1995-10-01,1972,5,28,Burbank,CA,USA
16155,Ernie,Ross,L,L,150,68,1902-09-17,1902-09-22,1880,3,31,Toronto,ON,CAN
16156,Gary,Ross,R,R,185,73,1968-06-28,1977-07-08,1947,9,16,McKeesport,PA,USA
16157,George,Ross,L,L,175,70,1918-06-27,1918-06-27,1892,6,27,"San Rafael",CA,USA
16158,Joe,Rossi,R,R,205,73,1952-04-20,1952-09-12,1921,3,13,Oakland,CA,USA
16160,Mark,Ross,R,R,195,72,1982-09-12,1990-08-15,1954,8,8,Galveston,TX,USA
16162,Claude,Rossman,L,L,188,72,1904-09-16,1909-09-03,1881,6,17,Philmont,NY,USA
16163,Frank,Rosso,R,R,180,71,1944-09-15,1944-10-01,1921,3,1,Agawam,MA,USA
16167,Rico,Rossy,R,R,175,70,1991-09-11,1998-09-27,1964,2,16,"San Juan",,P.R.
16168,Marv,Rotblatt,B,L,160,67,1948-07-04,1951-07-22,1927,10,18,Chicago,IL,USA
16169,Braggo,Roth,R,R,170,67,1914-09-01,1921-10-01,1892,8,28,Chicago,IL,USA
16170,Bobby,Rothermel,,R,148,66,1899-06-18,1899-07-15,1870,12,18,Fleetwood,PA,USA
16171,Bob,Rothel,R,R,170,70,1945-04-22,1945-04-29,1923,9,17,"Columbia Station",OH,USA
16172,Jack,Rothfuss,R,R,195,71,1897-08-02,1897-09-25,1872,4,18,Newark,NJ,USA
16173,Frank,Roth,R,R,160,70,1903-04-18,1910-10-09,1878,10,11,Chicago,IL,USA
16174,Claude,Rothgeb,B,,200,72,1905-06-17,1905-09-30,1880,1,1,Milford,IL,USA
16176,Jack,Rothrock,B,R,165,71,1925-07-28,1937-10-02,1905,3,14,"Long Beach",CA,USA
16177,Larry,Rothschild,L,R,180,74,1981-09-11,1982-09-11,1954,3,12,Chicago,IL,USA
16179,Gene,Rounsaville,R,R,205,75,1970-04-07,1970-04-29,1944,9,27,Konawa,OK,USA
16181,Edd,Roush,L,L,170,71,1913-08-20,1931-09-27,1893,5,8,"Oakland City",IN,USA
16182,Phil,Routcliffe,R,R,175,72,1890-04-21,1890-04-21,1870,10,24,Frontenac,ON,CAN
16183,Aaron,Rowand,R,R,210,72,2001-06-16,2011-08-30,1977,8,29,Portland,OR,USA
16184,Dave,Rowan,L,L,175,71,1911-05-27,1911-06-22,1881,12,6,Elora,ON,CAN
16185,Jack,Rowan,R,R,210,73,1906-09-06,1914-07-10,1886,6,16,"New Castle",PA,USA
16186,Wade,Rowdon,R,R,170,74,1984-09-08,1988-06-19,1960,9,7,Riverhead,NY,USA
16187,Dave,Rowe,R,R,180,69,1877-05-30,1888-06-17,1854,10,9,"Cold Spring",PA,USA
16188,Don,Rowe,L,L,180,72,1963-04-09,1963-07-18,1936,4,3,Brawley,CA,USA
16189,Harland,Rowe,L,R,170,73,1916-06-23,1916-09-27,1896,4,20,Springvale,ME,USA
16190,Jack,Rowe,L,R,170,68,1879-09-06,1890-10-04,1856,12,8,"Cold Spring",PA,USA
16191,Ken,Rowe,R,R,185,74,1963-04-14,1965-05-04,1933,12,31,Ferndale,MI,USA
16192,Bama,Rowell,L,R,185,71,1939-09-03,1948-10-02,1916,1,13,Citronelle,AL,USA
16194,Ed,Rowen,,,155,66,1882-05-01,1884-05-12,1857,10,22,Bridgeport,CT,USA
16195,Schoolboy,Rowe,R,R,210,76,1933-04-15,1949-09-13,1910,1,11,Waco,TX,USA
16196,Chuck,Rowland,R,R,185,73,1923-05-11,1923-08-19,1899,7,23,Warrenton,NC,USA
16197,Mike,Rowland,R,R,205,75,1980-07-25,1981-10-03,1953,1,31,Chicago,IL,USA
16199,Rich,Rowland,R,R,210,73,1990-09-07,1995-06-19,1964,2,25,Cloverdale,CA,USA
16203,Jim,Roxburgh,R,R,170,70,1884-05-30,1887-06-09,1858,1,17,"Santa Cruz",CA,USA
16204,Charlie,Roy,R,R,190,70,1906-06-27,1906-08-10,1884,6,22,Beaulieu,MN,USA
16205,Emil,Roy,R,R,180,71,1933-09-30,1933-09-30,1907,5,26,Brighton,MA,USA
16206,Stan,Royer,R,R,195,75,1991-09-11,1994-07-22,1967,8,31,Olney,IL,USA
16207,Jean-Pierre,Roy,B,R,160,70,1946-05-05,1946-05-11,1920,6,26,Montreal,QC,CAN
16208,Luther,Roy,R,R,161,70,1924-06-12,1929-10-05,1902,7,29,Ooltewah,TN,USA
16209,Normie,Roy,R,R,200,72,1950-04-23,1950-09-27,1928,11,15,Newton,MA,USA
16210,Jerry,Royster,R,R,165,72,1973-08-14,1988-09-28,1952,10,18,Sacramento,CA,USA
16211,Willie,Royster,R,R,180,71,1981-09-03,1981-10-02,1954,4,11,Clarksville,VA,USA
16212,Dick,Rozek,L,L,190,72,1950-04-29,1954-05-16,1927,3,27,"Cedar Rapids",IA,USA
16213,Dave,Rozema,R,R,185,76,1977-04-11,1986-04-30,1956,8,5,"Grand Rapids",MI,USA
16214,Vic,Roznovsky,L,R,170,72,1964-06-28,1969-10-01,1938,10,19,Shiner,TX,USA
16217,Al,Rubeling,R,R,185,72,1940-04-16,1944-10-01,1913,5,10,Baltimore,MD,USA
16218,Sonny,Ruberto,R,R,175,71,1969-05-25,1972-09-24,1946,1,2,"Staten Island",NY,USA
16219,Jorge,Rubio,R,R,200,75,1966-04-21,1967-05-01,1945,4,23,Mexicali,"Baja California",Mexico
16220,Art,Ruble,L,R,168,70,1927-04-18,1934-05-13,1903,3,11,Knoxville,TN,USA
16222,Dave,Rucker,L,L,185,73,1981-04-12,1988-10-02,1957,9,1,"San Bernardino",CA,USA
16223,Johnny,Rucker,L,R,175,74,1940-04-16,1946-09-29,1917,1,15,Crabapple,GA,USA
16225,Nap,Rucker,R,L,190,71,1907-04-15,1916-09-13,1884,9,30,Crabapple,GA,USA
16226,John,Rudderham,R,R,170,68,1884-09-18,1884-09-18,1863,8,30,Quincy,MA,USA
16227,Joe,Rudi,R,R,200,74,1967-04-11,1982-10-03,1946,9,7,Modesto,CA,USA
16228,Dick,Rudolph,R,R,160,69,1910-09-30,1927-09-11,1887,8,25,"New York",NY,USA
16229,Don,Rudolph,L,L,195,71,1957-09-21,1964-10-03,1931,8,16,Baltimore,MD,USA
16230,John,Rudolph,L,L,160,70,1903-07-03,1904-07-17,1882,7,10,Natrona,PA,USA
16231,Ernie,Rudolph,L,R,165,68,1945-06-16,1945-07-06,1909,2,13,"Black River Falls",WI,USA
16232,Ken,Rudolph,R,R,180,73,1969-04-20,1977-09-07,1946,12,29,Rockford,IL,USA
16233,Matt,Ruebel,L,L,180,74,1996-05-21,1998-07-04,1969,10,16,Cincinnati,OH,USA
16234,Muddy,Ruel,R,R,150,69,1915-05-29,1934-08-25,1896,2,20,"St. Louis",MO,USA
16235,Kirk,Rueter,L,L,190,75,1993-07-07,2005-07-29,1970,12,1,Hoyleton,IL,USA
16236,Dutch,Ruether,L,L,180,73,1917-04-13,1927-09-29,1893,9,13,Alameda,CA,USA
16238,Rudy,Rufer,R,R,165,72,1949-09-22,1950-10-01,1926,10,28,Ridgewood,NY,USA
16239,Scott,Ruffcorn,R,R,215,76,1993-06-19,1997-08-17,1969,12,29,"New Braunfels",TX,USA
16240,Bruce,Ruffin,B,L,205,74,1986-06-28,1997-06-26,1963,10,4,Lubbock,TX,USA
16242,Johnny,Ruffin,R,R,172,75,1993-08-08,2001-08-02,1971,7,29,Butler,AL,USA
16243,Red,Ruffing,R,R,205,73,1924-05-31,1947-09-15,1905,5,3,Granville,IL,USA
16245,Vern,Ruhle,R,R,185,73,1974-09-09,1986-10-04,1951,1,25,Coleman,MI,USA
16247,Chico,Ruiz,B,R,169,72,1964-04-13,1971-08-03,1938,12,5,"Santo Domingo",,Cuba
16248,Chico,Ruiz,R,R,170,71,1978-07-29,1980-09-25,1951,11,1,Santurce,,P.R.
16255,Joe,Rullo,R,R,168,71,1943-09-22,1944-07-04,1916,6,16,"New York",NY,USA
16257,William,Rumler,R,R,190,73,1914-05-04,1917-09-29,1891,3,27,Milford,NE,USA
16259,Paul,Runge,R,R,165,72,1981-09-25,1988-09-12,1958,5,21,Kingston,NY,USA
16260,Pete,Runnels,L,R,170,72,1951-07-01,1964-05-14,1928,1,28,Lufkin,TX,USA
16261,Tom,Runnells,B,R,175,72,1985-08-10,1986-06-06,1955,4,17,Greeley,CO,USA
16262,Sean,Runyan,L,L,220,75,1998-03-31,2000-09-09,1974,6,21,"Fort Smith",AR,USA
16266,Ryan,Rupe,R,R,240,78,1999-05-05,2003-06-27,1975,3,31,Houston,TX,USA
16268,Glendon,Rusch,L,L,170,74,1997-04-06,2009-05-13,1974,11,7,Seattle,WA,USA
16269,Andy,Rush,R,R,180,75,1925-04-16,1925-05-15,1889,12,26,Hartland,KS,USA
16270,Bob,Rush,R,R,205,76,1948-04-22,1960-08-07,1925,12,21,"Battle Creek",MI,USA
16272,Amos,Rusie,R,R,200,73,1889-05-09,1901-06-09,1871,5,30,Mooresville,IN,USA
16274,Scott,Ruskin,R,L,185,74,1990-04-09,1993-09-16,1963,6,8,Jacksonville,FL,USA
16277,Allen,Russell,B,R,165,71,1915-09-13,1925-09-19,1893,7,31,Baltimore,MD,USA
16278,Bill,Russell,R,R,175,72,1969-04-07,1986-10-01,1948,10,21,Pittsburg,KS,USA
16279,Harvey,Russell,L,R,163,69,1914-04-17,1915-10-03,1887,1,10,Marshall,VA,USA
16280,Jack,Russell,R,R,178,73,1926-05-05,1940-08-07,1905,10,24,Paris,TX,USA
16282,Jeff,Russell,R,R,200,76,1983-08-13,1996-09-27,1961,9,2,Cincinnati,OH,USA
16283,Jim,Russell,B,R,181,73,1942-09-12,1951-10-01,1918,10,1,"Fayette City",PA,USA
16284,John,Russell,L,L,195,74,1917-07-04,1922-05-02,1894,10,20,"San Mateo",CA,USA
16285,John,Russell,R,R,200,72,1984-06-22,1993-10-02,1961,1,5,"Oklahoma City",OK,USA
16286,Lefty,Russell,L,L,165,73,1910-10-01,1912-05-28,1890,7,8,Baltimore,MD,USA
16287,Lloyd,Russell,R,R,166,71,1938-04-26,1938-05-07,1913,4,10,Atoka,OK,USA
16288,Paul,Russell,,,,,1894-07-29,1894-08-04,1871,3,20,Reading,PA,USA
16289,Reb,Russell,L,L,185,71,1913-04-18,1923-09-30,1889,3,12,Jackson,MS,USA
16290,Rip,Russell,R,R,180,73,1939-05-05,1947-07-13,1915,1,26,"Los Angeles",CA,USA
16291,John,Russ,,,,,1882-07-04,1882-07-04,1858,4,1,Cannelton,IN,USA
16293,Marius,Russo,R,L,190,73,1939-06-06,1946-08-04,1914,7,19,Brooklyn,NY,USA
16294,Dick,Rusteck,R,L,175,73,1966-06-10,1966-10-02,1941,7,12,Chicago,IL,USA
16295,Hank,Ruszkowski,R,R,190,72,1944-09-26,1947-09-20,1925,11,10,Cleveland,OH,USA
16296,Babe,Ruth,L,L,215,74,1914-07-11,1935-05-30,1895,2,6,Baltimore,MD,USA
16297,Jim,Rutherford,L,R,180,73,1910-07-12,1910-07-12,1886,9,26,Stillwater,MN,USA
16298,Johnny,Rutherford,L,R,170,70,1952-04-30,1952-09-23,1925,5,5,Belleville,ON,CAN
16299,Dick,Ruthven,R,R,190,75,1973-04-17,1986-05-01,1951,3,27,Sacramento,CA,USA
16301,Mickey,Rutner,R,R,190,71,1947-09-11,1947-09-28,1919,3,18,Hempstead,NY,USA
16303,Mark,Ryal,L,L,185,73,1982-09-07,1990-10-03,1960,8,28,Henryetta,OK,USA
16305,"B. J.",Ryan,L,L,230,78,1999-07-28,2009-07-05,1975,12,28,"Bossier City",LA,USA
16306,Blondy,Ryan,R,R,178,73,1930-07-13,1938-07-31,1906,1,4,Lynn,MA,USA
16308,Buddy,Ryan,L,R,172,69,1912-04-11,1913-10-05,1885,10,6,Plainville,KS,USA
16309,Connie,Ryan,R,R,175,71,1942-04-14,1954-04-19,1920,2,27,"New Orleans",LA,USA
16310,Cyclone,Ryan,,R,200,72,1887-08-08,1891-05-08,1866,,,Capperwhite,,Ireland
16312,Jack,Ryan,R,R,165,70,1889-09-02,1913-10-04,1868,11,12,Haverhill,MA,USA
16313,Jack,Ryan,L,R,165,70,1908-07-02,1911-05-09,1884,9,19,Lawrenceville,IL,USA
16314,Jack,Ryan,R,R,185,72,1929-06-18,1929-06-19,1905,5,5,"West Mineral",KS,USA
16315,Jason,Ryan,B,R,185,75,1999-08-24,2000-10-01,1976,1,21,"Long Branch",NJ,USA
16316,Jimmy,Ryan,R,L,162,69,1885-10-08,1903-09-24,1863,2,11,Clinton,MA,USA
16317,Johnny,Ryan,,,150,67,1873-08-19,1877-07-12,1853,10,,Philadelphia,PA,USA
16318,John,Ryan,L,R,170,72,1884-06-11,1884-08-27,,,,Birmingham,MI,USA
16319,Dan,Sheahan,,,,,1884-04-19,1884-08-23,1859,,,Washington,DC,USA
16321,Ken,Ryan,R,R,200,75,1992-08-31,1999-05-15,1968,10,24,Pawtucket,RI,USA
16323,Mike,Ryan,,,,,1895-07-25,1895-07-27,1868,6,7,"St. Louis",MO,USA
16324,Mike,Ryan,R,R,205,74,1964-10-03,1974-09-10,1941,11,25,Haverhill,MA,USA
16326,Nolan,Ryan,R,R,170,74,1966-09-11,1993-09-22,1947,1,31,Refugio,TX,USA
16327,Rosy,Ryan,L,R,185,72,1919-09-07,1933-09-17,1898,3,15,Worcester,MA,USA
16328,Rob,Ryan,L,L,190,71,1999-08-20,2001-10-07,1973,6,24,Havre,MT,USA
16329,Mike,Ryba,R,R,180,71,1935-09-22,1946-08-29,1903,6,9,DeLancey,PA,USA
16330,Tom,Ryder,L,,,,1884-07-22,1884-08-06,1863,5,9,Dubuque,IA,USA
16331,Gene,Rye,L,R,165,66,1931-04-22,1931-06-06,1906,11,15,Chicago,IL,USA
16332,Gary,Ryerson,R,L,175,73,1972-06-28,1973-09-03,1948,6,17,"Los Angeles",CA,USA
16337,CC,Sabathia,L,L,300,78,2001-04-08,2019-09-24,1980,7,21,Vallejo,CA,USA
16338,Erik,Sabel,R,R,193,75,1999-07-09,2002-07-28,1974,10,14,Lafayette,IN,USA
16339,Bret,Saberhagen,R,R,160,73,1984-04-04,2001-08-07,1964,4,11,"Chicago Heights",IL,USA
16340,Alex,Sabo,R,R,192,72,1936-08-01,1937-08-01,1910,2,14,"New Brunswick",NJ,USA
16341,Chris,Sabo,R,R,185,71,1988-04-04,1996-09-02,1962,1,19,Detroit,MI,USA
16344,Frank,Sacka,R,R,195,72,1951-04-29,1953-09-13,1924,8,30,Romulus,MI,USA
16345,Brian,Sackinsky,R,R,220,76,1996-04-20,1996-04-24,1971,6,22,Pittsburgh,PA,USA
16346,Ray,Sadecki,L,L,180,71,1960-05-19,1977-04-23,1940,12,26,"Kansas City",KS,USA
16347,Mike,Sadek,R,R,165,69,1973-04-13,1981-06-10,1946,5,30,Minneapolis,MN,USA
16351,Donnie,Sadler,R,R,165,66,1998-04-01,2007-05-12,1975,6,17,Clifton,TX,USA
16353,Bob,Sadowski,L,R,175,72,1960-09-16,1963-09-28,1937,1,15,"St. Louis",MO,USA
16354,Bob,Sadowski,R,R,195,74,1963-06-19,1966-07-04,1938,2,19,Pittsburgh,PA,USA
16355,Ed,Sadowski,R,R,175,71,1960-04-20,1966-10-02,1931,1,19,Pittsburgh,PA,USA
16356,Jim,Sadowski,R,R,195,75,1974-04-27,1974-05-14,1951,8,7,Pittsburgh,PA,USA
16358,Ted,Sadowski,R,R,190,73,1960-09-02,1962-07-04,1936,4,1,Pittsburgh,PA,USA
16361,Olmedo,Saenz,R,R,185,74,1994-05-28,2007-09-27,1970,10,8,Chitre,Herrera,Panama
16362,Tom,Saffell,L,R,170,71,1949-07-01,1955-09-25,1921,7,26,Etowah,TN,USA
16363,Harry,Sage,R,R,185,70,1890-04-17,1890-10-12,1864,3,16,"Rock Island",IL,USA
16364,"A. J.",Sager,R,R,220,76,1994-04-04,1998-09-26,1965,3,3,Columbus,OH,USA
16365,Pony,Sager,,,140,66,1871-05-06,1871-05-30,1848,8,12,Holmesburg,PA,USA
16366,Marc,Sagmoen,L,L,185,71,1997-04-15,1997-09-20,1971,4,16,Seattle,WA,USA
16367,Vic,Saier,L,R,185,71,1911-05-03,1919-08-05,1891,5,4,Lansing,MI,USA
16368,Johnny,Sain,R,R,185,74,1942-04-17,1955-07-15,1917,9,25,Havana,AR,USA
16369,Mike,Saipe,R,R,190,73,1998-06-25,1998-07-01,1973,9,10,"San Diego",CA,USA
16371,Lenn,Sakata,R,R,160,69,1977-07-21,1987-06-28,1954,6,8,Honolulu,HI,USA
16375,Mark,Salas,L,R,180,72,1984-06-19,1991-10-05,1961,3,8,Montebello,CA,USA
16377,Angel,Salazar,R,R,180,72,1983-08-10,1988-10-01,1961,11,4,Anaco,Anzoategui,Venezuela
16382,Luis,Salazar,R,R,180,69,1980-08-15,1992-10-04,1956,5,19,Barcelona,Anzoategui,Venezuela
16385,Freddy,Sale,R,R,160,69,1924-06-30,1924-06-30,1902,5,2,Chester,SC,USA
16386,Ed,Sales,L,R,140,67,1890-07-15,1890-10-03,1861,,,Harrisburg,PA,USA
16387,Solly,Salisbury,R,R,180,72,1902-04-19,1902-04-24,1876,11,12,Algona,IA,USA
16388,Harry,Salisbury,L,,162,68,1879-08-28,1882-09-22,1855,5,15,Providence,RI,USA
16389,Bill,Salkeld,L,R,190,70,1945-04-18,1950-04-21,1917,3,8,Pocatello,ID,USA
16390,Roger,Salkeld,R,R,215,77,1993-09-08,1996-09-28,1971,3,6,Burbank,CA,USA
16391,Slim,Sallee,R,L,180,75,1908-04-16,1921-09-20,1885,2,3,Higginsport,OH,USA
16393,Chico,Salmon,R,R,160,70,1964-06-28,1972-08-14,1940,12,3,Colon,Colon,Panama
16394,Roger,Salmon,L,L,170,74,1912-05-03,1912-10-01,1891,5,11,Newark,NJ,USA
16395,Tim,Salmon,R,R,200,75,1992-08-21,2006-10-01,1968,8,24,"Long Beach",CA,USA
16398,Jack,Saltzgaver,L,R,165,71,1932-04-12,1945-09-30,1903,1,23,Croton,IA,USA
16399,Gus,Salve,L,L,190,72,1908-09-04,1908-09-14,1885,12,29,Boston,MA,USA
16400,Jack,Salveson,R,R,180,72,1933-06-03,1945-09-16,1914,1,5,Fullerton,CA,USA
16401,Manny,Salvo,R,R,210,76,1939-04-22,1943-10-03,1912,6,30,Sacramento,CA,USA
16403,Joe,Sambito,L,L,185,73,1976-07-20,1987-10-03,1952,6,28,Brooklyn,NY,USA
16404,Ed,Samcoff,R,R,165,70,1951-04-21,1951-04-26,1924,9,1,Sacramento,CA,USA
16405,Ron,Samford,R,R,156,71,1954-04-15,1959-09-23,1930,2,28,Dallas,TX,USA
16407,Bill,Sampen,R,R,185,73,1990-04-10,1994-05-09,1963,1,18,Lincoln,IL,USA
16408,Billy,Sample,R,R,175,69,1978-09-02,1986-10-05,1955,4,2,Roanoke,VA,USA
16410,Benj,Sampson,R,L,210,74,1998-09-09,1999-08-19,1975,4,27,"Des Moines",IA,USA
16413,Amado,Samuel,R,R,170,73,1962-04-10,1964-07-11,1938,12,6,"San Pedro de Macoris","San Pedro de Macoris",D.R.
16414,Joe,Samuels,R,R,196,73,1930-04-23,1930-05-01,1905,3,21,Scranton,PA,USA
16415,Juan,Samuel,R,R,170,71,1983-08-24,1998-09-26,1960,12,9,"San Pedro de Macoris","San Pedro de Macoris",D.R.
16416,Roger,Samuels,L,L,210,77,1988-07-20,1989-06-08,1961,1,5,"San Jose",CA,USA
16417,Ike,Samuels,R,R,165,67,1895-08-03,1895-09-28,1874,2,20,Quincy,IL,USA
16420,Gus,Sandberg,R,R,189,73,1923-05-11,1924-08-08,1895,2,23,"Long Island City",NY,USA
16423,Alejandro,Sanchez,R,R,185,72,1982-09-06,1987-05-16,1959,2,14,"San Pedro de Macoris","San Pedro de Macoris",D.R.
16424,Alex,Sanchez,R,R,185,74,1989-05-23,1989-06-10,1966,4,8,Concord,CA,USA
16425,Alex,Sanchez,L,L,180,70,2001-06-15,2005-07-23,1976,8,26,"La Habana","La Habana",Cuba
16432,Celerino,Sanchez,R,R,160,71,1972-06-13,1973-09-30,1944,2,3,"El Guayabal",Veracruz,Mexico
16442,Israel,Sanchez,L,L,170,69,1988-07-07,1990-10-02,1963,8,20,Falcon,"Las Villas",Cuba
16443,Jesus,Sanchez,L,L,165,70,1998-03-31,2004-07-15,1974,10,11,Nizao,Peravia,D.R.
16446,Luis,Sanchez,R,R,170,74,1981-04-10,1985-10-06,1953,8,24,Cariaco,Sucre,Venezuela
16448,Orlando,Sanchez,L,R,195,73,1981-05-06,1984-05-25,1956,9,7,Canovanas,,P.R.
16449,Raul,Sanchez,R,R,150,72,1952-04-17,1960-05-17,1930,12,12,Marianao,"La Habana",Cuba
16450,Rey,Sanchez,R,R,180,70,1991-09-08,2005-06-08,1967,10,5,"Rio Piedras",,P.R.
16455,Jared,Sandberg,R,R,185,75,2001-08-07,2003-09-26,1978,3,2,Olympia,WA,USA
16456,Ryne,Sandberg,R,R,175,73,1981-09-02,1997-09-28,1959,9,18,Spokane,WA,USA
16457,Anthony,Sanders,R,R,200,74,1999-04-26,2001-04-18,1974,3,2,Tucson,AZ,USA
16458,Ben,Sanders,R,R,210,72,1888-06-06,1892-10-14,1865,2,16,Catharpin,VA,USA
16460,Dee,Sanders,R,R,195,75,1945-08-12,1945-08-13,1921,4,8,Quitman,TX,USA
16461,Deion,Sanders,L,L,195,73,1989-05-31,2001-06-14,1967,8,9,"Fort Myers",FL,USA
16462,John,Sanders,R,R,200,74,1965-04-13,1965-04-13,1945,11,20,"Grand Island",NE,USA
16463,Ken,Sanders,R,R,168,71,1964-08-06,1976-09-27,1941,7,8,"St. Louis",MO,USA
16465,Ray,Sanders,L,R,185,74,1942-04-14,1949-09-21,1916,12,4,"Bonne Terre",MO,USA
16466,Reggie,Sanders,R,R,205,74,1974-09-01,1974-10-02,1949,9,9,Birmingham,AL,USA
16467,Reggie,Sanders,R,R,180,72,1991-08-22,2007-07-29,1967,12,1,Florence,SC,USA
16468,Roy,Sanders,R,R,195,72,1917-04-16,1918-08-27,1892,8,1,Stafford,KS,USA
16469,Roy,Sanders,R,R,185,72,1918-08-06,1920-05-31,1894,6,10,Pittsburg,KS,USA
16470,Scott,Sanderson,R,R,195,77,1978-08-06,1996-05-15,1956,7,22,Dearborn,MI,USA
16471,Scott,Sanders,R,R,210,76,1993-08-06,1999-10-03,1969,3,25,Hannibal,MO,USA
16472,War,Sanders,R,L,160,70,1903-04-18,1904-07-04,1877,8,2,Maynardville,TN,USA
16473,Heinie,Sand,R,R,160,68,1923-04-17,1928-09-30,1897,7,3,"San Francisco",CA,USA
16474,Mike,Sandlock,B,R,180,73,1942-09-19,1953-09-27,1915,10,17,"Old Greenwich",CT,USA
16480,Charlie,Sands,L,R,200,74,1967-06-21,1975-05-08,1947,12,17,"Newport News",VA,USA
16484,Tommy,Sandt,R,R,175,71,1975-06-29,1976-10-03,1950,12,22,Brooklyn,NY,USA
16485,Chance,Sanford,L,R,165,70,1998-04-30,1999-06-09,1972,6,2,Houston,TX,USA
16486,Fred,Sanford,B,R,200,73,1943-05-05,1951-09-14,1919,8,9,Garfield,UT,USA
16487,Jack,Sanford,R,R,195,75,1940-08-24,1946-05-09,1917,6,23,Chatham,VA,USA
16488,Jack,Sanford,R,R,190,72,1956-09-16,1967-08-06,1929,5,18,"Wellesley Hills",MA,USA
16489,Mo,Sanford,R,R,220,78,1991-08-09,1995-06-06,1966,12,24,Americus,GA,USA
16490,Manny,Sanguillen,R,R,193,72,1967-07-23,1980-10-05,1944,3,21,Colon,Colon,Panama
16491,Ed,Sanicki,R,R,175,69,1949-09-14,1951-05-12,1923,7,7,Wallington,NJ,USA
16493,Ben,Sankey,R,R,155,70,1929-10-05,1931-09-27,1907,9,2,Nauvoo,AL,USA
16496,Andres,Santana,B,R,160,71,1990-09-16,1990-10-03,1968,2,5,"San Pedro de Macoris","San Pedro de Macoris",D.R.
16504,"F. P.",Santangelo,B,R,165,70,1995-08-02,2001-10-07,1967,10,24,Livonia,MI,USA
16505,Johan,Santana,L,L,210,72,2000-04-03,2012-08-17,1979,3,13,Tovar,Merida,Venezuela
16506,Julio,Santana,R,R,175,72,1997-04-06,2006-05-12,1973,1,20,"San Pedro de Macoris","San Pedro de Macoris",D.R.
16507,Marino,Santana,R,R,175,73,1998-09-04,1999-07-23,1972,5,10,"Los Llanos","San Pedro de Macoris",D.R.
16508,Pedro,Santana,R,R,160,71,2001-07-16,2001-07-16,1976,9,21,"San Pedro de Macoris","San Pedro de Macoris",D.R.
16509,Rafael,Santana,R,R,165,73,1983-04-05,1990-04-23,1958,1,31,"La Romana","La Romana",D.R.
16510,Benito,Santiago,R,R,180,73,1986-09-14,2005-04-11,1965,3,9,Ponce,,P.R.
16512,Jose,Santiago,R,R,175,70,1954-04-17,1956-07-15,1928,9,4,Coamo,,P.R.
16513,Jose,Santiago,R,R,185,74,1963-09-09,1970-07-06,1940,8,15,"Juana Diaz",,P.R.
16514,Jose,Santiago,R,R,200,75,1997-06-07,2005-08-09,1974,11,5,Fajardo,,P.R.
16517,Al,Santorini,R,R,190,72,1968-09-10,1973-05-05,1948,5,19,Irvington,NJ,USA
